"Start"	"End"	"Segment"	"NGS_read_count"
53	1926	"PB2"	1
62	1846	"PB2"	1
94	1877	"PB2"	1
147	2092	"PB2"	1
335	1987	"PB2"	1
333	2076	"PB2"	1
355	2102	"PB2"	1
80	2102	"PB2"	1
140	2144	"PB2"	1
234	1889	"PB2"	1
126	1859	"PB2"	1
52	2040	"PB2"	1
112	1935	"PB2"	1
63	1801	"PB2"	1
259	2025	"PB2"	1
334	1801	"PB2"	1
310	1946	"PB2"	1
203	2188	"PB2"	1
63	2063	"PB2"	1
110	1976	"PB2"	1
143	1864	"PB2"	1
374	1947	"PB2"	1
380	2036	"PB2"	1
381	2189	"PB2"	1
73	2159	"PB2"	1
151	2154	"PB2"	1
338	2112	"PB2"	1
212	2175	"PB2"	1
225	2125	"PB2"	1
268	2146	"PB2"	1
74	1975	"PB2"	1
188	2125	"PB2"	1
194	2017	"PB2"	1
335	1830	"PB2"	1
319	2071	"PB2"	1
155	1985	"PB2"	1
197	1952	"PB2"	1
257	1898	"PB2"	1
104	1989	"PB2"	1
144	1949	"PB2"	1
351	1822	"PB2"	1
371	2035	"PB2"	1
280	1808	"PB2"	1
171	2034	"PB2"	1
129	1874	"PB2"	1
362	2098	"PB2"	1
387	1877	"PB2"	1
220	1871	"PB2"	1
193	1951	"PB2"	1
145	1893	"PB2"	1
269	1861	"PB2"	1
137	2145	"PB2"	1
136	1940	"PB2"	1
348	2137	"PB2"	1
77	1853	"PB2"	1
376	2192	"PB2"	1
331	1919	"PB2"	1
397	2104	"PB2"	1
199	2020	"PB2"	1
146	1824	"PB2"	1
198	1841	"PB2"	1
229	1982	"PB2"	1
82	2173	"PB2"	1
197	1851	"PB2"	1
170	2187	"PB2"	1
98	2110	"PB2"	1
156	2012	"PB2"	1
116	1904	"PB2"	1
141	1930	"PB2"	1
267	2052	"PB2"	1
111	2113	"PB2"	1
141	2147	"PB2"	1
344	2187	"PB2"	1
167	1989	"PB2"	1
326	2164	"PB2"	1
212	2081	"PB2"	1
100	2054	"PB2"	1
138	2147	"PB2"	1
109	2181	"PB2"	1
74	2119	"PB2"	1
250	1927	"PB2"	1
138	1798	"PB2"	1
161	1872	"PB2"	1
70	2035	"PB2"	1
101	2022	"PB2"	1
356	1807	"PB2"	1
240	1958	"PB2"	1
131	2065	"PB2"	1
226	1964	"PB2"	1
167	2046	"PB2"	1
76	1832	"PB2"	1
390	1844	"PB2"	1
101	1956	"PB2"	1
125	1844	"PB2"	1
311	2007	"PB2"	1
371	1910	"PB2"	1
175	2132	"PB2"	1
73	2156	"PB2"	1
127	2016	"PB2"	1
112	2196	"PB2"	1
174	1844	"PB2"	1
148	1999	"PB2"	1
343	2090	"PB2"	1
179	1949	"PB2"	1
370	1939	"PB2"	1
390	2096	"PB2"	1
354	2151	"PB2"	1
262	1993	"PB2"	1
194	2129	"PB2"	1
365	2141	"PB2"	1
144	2101	"PB2"	1
241	2044	"PB2"	1
292	1914	"PB2"	1
78	2036	"PB2"	1
325	2077	"PB2"	1
307	1805	"PB2"	1
134	1939	"PB2"	1
181	2060	"PB2"	1
291	2032	"PB2"	1
273	1887	"PB2"	1
335	2165	"PB2"	1
370	1973	"PB2"	1
397	2110	"PB2"	1
340	2159	"PB2"	1
120	2072	"PB2"	1
113	1867	"PB2"	1
319	2036	"PB2"	1
158	2154	"PB2"	1
277	1856	"PB2"	1
120	2019	"PB2"	1
150	2151	"PB2"	1
181	2039	"PB2"	1
373	2130	"PB2"	1
261	1931	"PB2"	1
141	2196	"PB2"	1
202	2164	"PB2"	1
346	1800	"PB2"	1
183	2066	"PB2"	1
220	2119	"PB2"	1
87	1993	"PB2"	1
92	1981	"PB2"	1
382	2037	"PB2"	1
354	2125	"PB2"	1
303	2186	"PB2"	1
245	1821	"PB2"	1
330	2083	"PB2"	1
178	2012	"PB2"	1
240	2165	"PB2"	1
343	1922	"PB2"	1
145	1821	"PB2"	1
323	1924	"PB2"	1
112	2083	"PB2"	1
123	1836	"PB2"	1
135	1844	"PB2"	1
164	2123	"PB2"	1
197	2036	"PB2"	1
206	1867	"PB2"	1
310	2118	"PB2"	1
217	1982	"PB2"	1
229	1872	"PB2"	1
133	1971	"PB2"	1
307	2123	"PB2"	1
393	2157	"PB2"	1
226	1902	"PB2"	1
280	1943	"PB2"	1
53	1799	"PB2"	1
386	1858	"PB2"	1
59	1917	"PB2"	1
345	1848	"PB2"	1
145	2082	"PB2"	1
254	2116	"PB2"	1
281	2121	"PB2"	1
264	2140	"PB2"	1
393	1874	"PB2"	1
55	2070	"PB2"	1
96	2140	"PB2"	1
232	2137	"PB2"	1
243	1930	"PB2"	1
387	2117	"PB2"	1
128	1957	"PB2"	1
251	1985	"PB2"	1
292	2046	"PB2"	1
116	2134	"PB2"	1
321	1985	"PB2"	1
310	2165	"PB2"	1
275	2187	"PB2"	1
209	2135	"PB2"	1
159	1864	"PB2"	1
241	1802	"PB2"	1
225	1829	"PB2"	1
212	2156	"PB2"	1
270	1972	"PB2"	1
103	1982	"PB2"	1
115	2180	"PB2"	1
332	2019	"PB2"	1
66	1910	"PB2"	1
371	1867	"PB2"	1
276	1994	"PB2"	1
88	2039	"PB2"	1
294	1854	"PB2"	1
244	1876	"PB2"	1
228	1959	"PB2"	1
103	2123	"PB2"	1
370	1899	"PB2"	1
209	2109	"PB2"	1
231	2025	"PB2"	1
59	2096	"PB2"	1
145	2111	"PB2"	1
341	2081	"PB2"	1
191	2114	"PB2"	1
348	1898	"PB2"	1
344	1889	"PB2"	1
198	2112	"PB2"	1
242	1982	"PB2"	1
241	1976	"PB2"	1
337	1878	"PB2"	1
97	1959	"PB2"	1
165	2126	"PB2"	1
135	2077	"PB2"	1
270	1919	"PB2"	1
138	2042	"PB2"	1
242	2074	"PB2"	1
269	2102	"PB2"	1
302	2062	"PB2"	1
205	1966	"PB2"	1
350	1802	"PB2"	1
386	2147	"PB2"	1
263	2156	"PB2"	1
148	1896	"PB2"	1
65	1993	"PB2"	1
271	2041	"PB2"	1
193	2188	"PB2"	1
312	1969	"PB2"	1
389	1824	"PB2"	1
258	2000	"PB2"	1
236	1834	"PB2"	1
270	1875	"PB2"	1
70	2142	"PB2"	1
366	2030	"PB2"	1
206	2090	"PB2"	1
317	1849	"PB2"	1
306	1916	"PB2"	1
187	2009	"PB2"	1
53	1850	"PB2"	1
261	2119	"PB2"	1
391	1978	"PB2"	1
329	1876	"PB2"	1
85	1872	"PB2"	1
129	2084	"PB2"	1
397	1805	"PB2"	1
298	1928	"PB2"	1
317	2046	"PB2"	1
149	1815	"PB2"	1
60	2040	"PB2"	1
189	2017	"PB2"	1
295	1814	"PB2"	1
370	1960	"PB2"	1
260	1815	"PB2"	1
83	1966	"PB2"	1
193	2191	"PB2"	1
309	2051	"PB2"	1
308	1890	"PB2"	1
140	2032	"PB2"	1
317	1895	"PB2"	1
378	2012	"PB2"	1
350	2089	"PB2"	1
164	1901	"PB2"	1
320	1937	"PB2"	1
268	2011	"PB2"	1
204	2149	"PB2"	1
277	2143	"PB2"	1
215	1900	"PB2"	1
65	2049	"PB2"	1
371	2158	"PB2"	1
226	1835	"PB2"	1
147	2039	"PB2"	1
373	1999	"PB2"	1
130	1858	"PB2"	1
143	2144	"PB2"	1
125	2181	"PB2"	1
207	2182	"PB2"	1
219	1881	"PB2"	1
338	1859	"PB2"	1
200	1859	"PB2"	1
197	2148	"PB2"	1
385	2053	"PB2"	1
345	2191	"PB2"	1
224	1907	"PB2"	1
255	1808	"PB2"	1
111	1850	"PB2"	1
160	2091	"PB2"	1
333	2179	"PB2"	1
73	1843	"PB2"	1
164	2024	"PB2"	1
61	1889	"PB2"	1
206	2134	"PB2"	1
214	1996	"PB2"	1
212	2047	"PB2"	1
120	1940	"PB2"	1
118	2130	"PB2"	1
157	2118	"PB2"	1
154	2134	"PB2"	1
320	1841	"PB2"	1
235	2055	"PB2"	1
167	1818	"PB2"	1
278	1884	"PB2"	1
322	2163	"PB2"	1
119	1852	"PB2"	1
233	2093	"PB2"	1
366	1991	"PB2"	1
139	1961	"PB2"	1
344	1816	"PB2"	1
252	2172	"PB2"	1
183	2025	"PB2"	1
143	1877	"PB2"	1
389	2121	"PB2"	1
90	1799	"PB2"	1
310	1931	"PB2"	1
326	2106	"PB2"	1
115	1883	"PB2"	1
276	1938	"PB2"	1
240	1802	"PB2"	1
167	2173	"PB2"	1
247	2061	"PB2"	1
354	2112	"PB2"	1
90	2190	"PB2"	1
391	1908	"PB2"	1
178	1841	"PB2"	1
232	2139	"PB2"	1
122	1953	"PB2"	1
139	2135	"PB2"	1
169	1968	"PB2"	1
354	2019	"PB2"	1
193	2142	"PB2"	1
314	1981	"PB2"	1
187	1879	"PB2"	1
204	2044	"PB2"	1
375	1907	"PB2"	1
365	2108	"PB2"	1
85	2063	"PB2"	1
102	1978	"PB2"	1
76	1870	"PB2"	1
81	2039	"PB2"	1
123	1826	"PB2"	1
171	1844	"PB2"	1
380	2171	"PB2"	1
169	2039	"PB2"	1
134	2073	"PB2"	1
219	1995	"PB2"	1
279	2005	"PB2"	1
285	2133	"PB2"	1
236	1836	"PB2"	1
120	2137	"PB2"	1
192	1853	"PB2"	1
214	2195	"PB2"	1
180	1964	"PB2"	1
158	1823	"PB2"	1
179	1869	"PB2"	1
275	2096	"PB2"	1
364	1799	"PB2"	1
88	2125	"PB2"	1
253	1798	"PB2"	1
135	2067	"PB2"	1
98	2118	"PB2"	1
333	2044	"PB2"	1
199	2053	"PB2"	1
210	2144	"PB2"	1
291	1997	"PB2"	1
104	1933	"PB2"	1
332	1939	"PB2"	1
312	2091	"PB2"	1
382	2067	"PB2"	1
208	1976	"PB2"	1
138	2184	"PB2"	1
166	2138	"PB2"	1
384	2125	"PB2"	1
138	1819	"PB2"	1
236	1863	"PB2"	1
196	1927	"PB2"	1
329	1868	"PB2"	1
338	1932	"PB2"	1
112	2005	"PB2"	1
222	2086	"PB2"	1
173	2121	"PB2"	1
348	1939	"PB2"	1
225	2146	"PB2"	1
61	1875	"PB2"	1
64	2072	"PB2"	1
123	2085	"PB2"	1
226	1997	"PB2"	1
94	2186	"PB2"	1
189	2135	"PB2"	1
397	2126	"PB2"	1
371	2129	"PB2"	1
271	1976	"PB2"	1
120	2109	"PB2"	1
218	2146	"PB2"	1
290	1823	"PB2"	1
134	1989	"PB2"	1
192	2021	"PB2"	1
56	2068	"PB2"	1
270	2138	"PB2"	1
328	2063	"PB2"	1
74	1874	"PB2"	1
127	1952	"PB2"	1
218	1856	"PB2"	1
188	2140	"PB2"	1
129	2124	"PB2"	1
129	2186	"PB2"	1
264	2027	"PB2"	1
222	1820	"PB2"	1
167	1874	"PB2"	1
338	1961	"PB2"	1
232	1924	"PB2"	1
318	2104	"PB2"	1
381	1803	"PB2"	1
69	2189	"PB2"	1
373	2110	"PB2"	1
87	2069	"PB2"	1
225	2024	"PB2"	1
293	2117	"PB2"	1
61	1904	"PB2"	1
91	1841	"PB2"	1
298	2081	"PB2"	1
64	2027	"PB2"	1
61	1839	"PB2"	1
88	1971	"PB2"	1
126	2079	"PB2"	1
370	1837	"PB2"	1
237	1967	"PB2"	1
159	2140	"PB2"	1
336	2111	"PB2"	1
97	2189	"PB2"	1
353	1878	"PB2"	1
311	1810	"PB2"	1
84	2143	"PB2"	1
156	1980	"PB2"	1
186	2017	"PB2"	1
78	1984	"PB2"	1
278	1820	"PB2"	1
184	1981	"PB2"	1
249	1829	"PB2"	1
285	1962	"PB2"	1
199	1935	"PB2"	1
86	1980	"PB2"	1
309	2072	"PB2"	1
114	1989	"PB2"	1
107	1956	"PB2"	1
234	1939	"PB2"	1
59	2146	"PB2"	1
77	1945	"PB2"	1
107	2085	"PB2"	1
116	2105	"PB2"	1
116	1854	"PB2"	1
232	1859	"PB2"	1
226	2015	"PB2"	1
103	2184	"PB2"	1
390	1870	"PB2"	1
234	1915	"PB2"	1
156	1858	"PB2"	1
354	1877	"PB2"	1
56	2062	"PB2"	1
276	1960	"PB2"	1
123	1905	"PB2"	1
306	2170	"PB2"	1
289	2042	"PB2"	1
276	2114	"PB2"	1
58	1998	"PB2"	1
372	1985	"PB2"	1
214	1885	"PB2"	1
295	2099	"PB2"	1
80	1953	"PB2"	1
210	2192	"PB2"	1
178	2058	"PB2"	1
129	1875	"PB2"	1
382	1871	"PB2"	1
281	1807	"PB2"	1
172	1889	"PB2"	1
122	1972	"PB2"	1
170	1857	"PB2"	1
81	1877	"PB2"	1
64	2108	"PB2"	1
75	2189	"PB2"	1
316	1831	"PB2"	1
281	1900	"PB2"	1
380	1872	"PB2"	1
156	2061	"PB2"	1
243	1881	"PB2"	1
348	2175	"PB2"	1
83	2028	"PB2"	1
297	2000	"PB2"	1
176	2182	"PB2"	1
118	1927	"PB2"	1
298	1928	"PB2"	1
116	1867	"PB2"	1
67	1816	"PB2"	1
238	1858	"PB2"	1
280	2111	"PB2"	1
167	2111	"PB2"	1
393	1838	"PB2"	1
213	1876	"PB2"	1
352	2019	"PB2"	1
294	1963	"PB2"	1
144	2018	"PB2"	1
362	1958	"PB2"	1
143	1974	"PB2"	1
392	1955	"PB2"	1
107	1810	"PB2"	1
360	1919	"PB2"	1
352	1975	"PB2"	1
193	1915	"PB2"	1
186	1933	"PB2"	1
372	1980	"PB2"	1
292	2144	"PB2"	1
266	2184	"PB2"	1
316	2079	"PB2"	1
158	2053	"PB2"	1
237	2070	"PB2"	1
265	2050	"PB2"	1
287	1931	"PB2"	1
327	2132	"PB2"	1
306	1884	"PB2"	1
202	2090	"PB2"	1
57	1846	"PB2"	1
280	1977	"PB2"	1
243	2115	"PB2"	1
254	2127	"PB2"	1
315	1810	"PB2"	1
350	1974	"PB2"	1
266	1835	"PB2"	1
292	2179	"PB2"	1
352	2165	"PB2"	1
80	2118	"PB2"	1
97	2185	"PB2"	1
378	2163	"PB2"	1
280	2085	"PB2"	1
331	1932	"PB2"	1
358	1865	"PB2"	1
92	1832	"PB2"	1
82	1964	"PB2"	1
73	2177	"PB2"	1
334	1798	"PB2"	1
379	1821	"PB2"	1
376	1823	"PB2"	1
242	2102	"PB2"	1
170	2015	"PB2"	1
328	1830	"PB2"	1
383	1945	"PB2"	1
228	2140	"PB2"	1
352	2025	"PB2"	1
271	2156	"PB2"	1
251	2161	"PB2"	1
333	2038	"PB2"	1
248	1860	"PB2"	1
84	1984	"PB2"	1
58	1805	"PB2"	1
154	2152	"PB2"	1
99	1956	"PB2"	1
379	1961	"PB2"	1
109	1818	"PB2"	1
174	2064	"PB2"	1
277	2110	"PB2"	1
287	2030	"PB2"	1
109	2189	"PB2"	1
353	2038	"PB2"	1
298	2079	"PB2"	1
375	2092	"PB2"	1
329	1913	"PB2"	1
338	1856	"PB2"	1
358	1846	"PB2"	1
358	2152	"PB2"	1
62	1868	"PB2"	1
377	1986	"PB2"	1
161	1842	"PB2"	1
277	2091	"PB2"	1
387	2030	"PB2"	1
336	1965	"PB2"	1
80	1916	"PB2"	1
73	1920	"PB2"	1
89	1827	"PB2"	1
276	1811	"PB2"	1
359	1878	"PB2"	1
209	2129	"PB2"	1
376	2061	"PB2"	1
186	1797	"PB2"	1
154	2014	"PB2"	1
364	1877	"PB2"	1
81	2094	"PB2"	1
324	1982	"PB2"	1
134	1828	"PB2"	1
346	2159	"PB2"	1
169	1909	"PB2"	1
81	2000	"PB2"	1
253	1884	"PB2"	1
173	2052	"PB2"	1
251	1971	"PB2"	1
155	2113	"PB2"	1
110	2034	"PB2"	1
163	2108	"PB2"	1
209	1874	"PB2"	1
381	1876	"PB2"	1
171	2078	"PB2"	1
288	2085	"PB2"	1
256	2047	"PB2"	1
328	1832	"PB2"	1
393	2029	"PB2"	1
137	1937	"PB2"	1
365	2004	"PB2"	1
150	2091	"PB2"	1
94	2087	"PB2"	1
214	1943	"PB2"	1
308	1915	"PB2"	1
224	1909	"PB2"	1
367	1883	"PB2"	1
185	2139	"PB2"	1
227	1907	"PB2"	1
229	2010	"PB2"	1
129	1897	"PB2"	1
292	1915	"PB2"	1
204	1892	"PB2"	1
51	2127	"PB2"	1
156	1800	"PB2"	1
276	2177	"PB2"	1
94	2053	"PB2"	1
320	1862	"PB2"	1
327	1899	"PB2"	1
108	2103	"PB2"	1
227	1992	"PB2"	1
321	1969	"PB2"	1
85	1815	"PB2"	1
302	2026	"PB2"	1
174	1896	"PB2"	1
345	2006	"PB2"	1
221	2021	"PB2"	1
181	1842	"PB2"	1
297	2152	"PB2"	1
341	2069	"PB2"	1
260	1997	"PB2"	1
222	2028	"PB2"	1
244	2079	"PB2"	1
256	2021	"PB2"	1
279	1859	"PB2"	1
249	2039	"PB2"	1
151	1824	"PB2"	1
247	1822	"PB2"	1
175	1966	"PB2"	1
278	1887	"PB2"	1
323	1944	"PB2"	1
172	2194	"PB2"	1
277	2075	"PB2"	1
105	1841	"PB2"	1
316	2145	"PB2"	1
340	1943	"PB2"	1
220	1948	"PB2"	1
141	2025	"PB2"	1
70	2033	"PB2"	1
346	2107	"PB2"	1
149	1905	"PB2"	1
190	1999	"PB2"	1
210	2060	"PB2"	1
273	2087	"PB2"	1
394	1830	"PB2"	1
354	2177	"PB2"	1
253	1813	"PB2"	1
184	1805	"PB2"	1
74	1998	"PB2"	1
81	1858	"PB2"	1
344	2081	"PB2"	1
108	2133	"PB2"	1
103	1798	"PB2"	1
282	2002	"PB2"	1
71	2156	"PB2"	1
392	1850	"PB2"	1
279	2148	"PB2"	1
115	1838	"PB2"	1
56	2073	"PB2"	1
225	1843	"PB2"	1
335	1984	"PB2"	1
203	2175	"PB2"	1
315	2060	"PB2"	1
234	1942	"PB2"	1
182	2146	"PB2"	1
58	2074	"PB2"	1
312	1847	"PB2"	1
140	1834	"PB2"	1
358	2004	"PB2"	1
283	1979	"PB2"	1
107	1925	"PB2"	1
348	2106	"PB2"	1
263	2106	"PB2"	1
244	1910	"PB2"	1
303	1983	"PB2"	1
338	2047	"PB2"	1
345	1818	"PB2"	1
115	1894	"PB2"	1
301	2122	"PB2"	1
209	1935	"PB2"	1
216	2026	"PB2"	1
220	1924	"PB2"	1
384	1805	"PB2"	1
91	1909	"PB2"	1
123	2005	"PB2"	1
142	2101	"PB2"	1
313	2137	"PB2"	1
315	1817	"PB2"	1
233	2006	"PB2"	1
271	2170	"PB2"	1
180	1882	"PB2"	1
132	2077	"PB2"	1
112	1830	"PB2"	1
99	1988	"PB2"	1
242	2073	"PB2"	1
240	1799	"PB2"	1
364	2008	"PB2"	1
217	1939	"PB2"	1
173	1931	"PB2"	1
316	2066	"PB2"	1
288	2087	"PB2"	1
372	1987	"PB2"	1
52	1871	"PB2"	1
325	1918	"PB2"	1
242	2127	"PB2"	1
63	2064	"PB2"	1
396	1945	"PB2"	1
256	2144	"PB2"	1
314	2175	"PB2"	1
88	2042	"PB2"	1
320	2076	"PB2"	1
193	2155	"PB2"	1
376	1960	"PB2"	1
238	1921	"PB2"	1
66	2047	"PB2"	1
279	2078	"PB2"	1
68	2107	"PB2"	1
187	2098	"PB2"	1
81	2174	"PB2"	1
279	2187	"PB2"	1
200	2058	"PB2"	1
227	1810	"PB2"	1
227	2018	"PB2"	1
124	2038	"PB2"	1
262	1884	"PB2"	1
296	2168	"PB2"	1
194	1939	"PB2"	1
316	1875	"PB2"	1
394	2169	"PB2"	1
392	1848	"PB2"	1
195	1966	"PB2"	1
202	1888	"PB2"	1
256	1989	"PB2"	1
232	1847	"PB2"	1
158	1978	"PB2"	1
193	1891	"PB2"	1
285	1943	"PB2"	1
315	1890	"PB2"	1
287	2048	"PB2"	1
318	2052	"PB2"	1
287	2029	"PB2"	1
229	2151	"PB2"	1
122	1980	"PB2"	1
364	1827	"PB2"	1
303	1949	"PB2"	1
387	1860	"PB2"	1
76	2020	"PB2"	1
315	2000	"PB2"	1
240	2145	"PB2"	1
78	2025	"PB2"	1
351	1826	"PB2"	1
109	2108	"PB2"	1
320	1926	"PB2"	1
231	1927	"PB2"	1
274	2159	"PB2"	1
344	2113	"PB2"	1
367	2046	"PB2"	1
297	2124	"PB2"	1
379	2051	"PB2"	1
272	2173	"PB2"	1
280	1848	"PB2"	1
242	2011	"PB2"	1
59	2104	"PB2"	1
294	2027	"PB2"	1
379	1957	"PB2"	1
297	2067	"PB2"	1
209	2040	"PB2"	1
348	2003	"PB2"	1
77	1890	"PB2"	1
52	1827	"PB2"	1
88	2101	"PB2"	1
89	1848	"PB2"	1
97	1885	"PB2"	1
159	1963	"PB2"	1
348	1861	"PB2"	1
283	2098	"PB2"	1
193	2168	"PB2"	1
395	1888	"PB2"	1
309	1936	"PB2"	1
393	1832	"PB2"	1
301	2017	"PB2"	1
152	1984	"PB2"	1
131	2134	"PB2"	1
387	1921	"PB2"	1
187	2180	"PB2"	1
201	2118	"PB2"	1
212	2022	"PB2"	1
160	1888	"PB2"	1
311	2017	"PB2"	1
171	1887	"PB2"	1
165	2182	"PB2"	1
248	1877	"PB2"	1
76	1927	"PB2"	1
364	2026	"PB2"	1
382	1797	"PB2"	1
227	1886	"PB2"	1
268	1861	"PB2"	1
281	1825	"PB2"	1
157	1928	"PB2"	1
198	1977	"PB2"	1
116	2030	"PB2"	1
52	1844	"PB2"	1
145	2165	"PB2"	1
157	1862	"PB2"	1
126	1816	"PB2"	1
95	2125	"PB2"	1
241	1933	"PB2"	1
248	1889	"PB2"	1
65	2131	"PB2"	1
114	1878	"PB2"	1
355	2148	"PB2"	1
215	2056	"PB2"	1
345	2147	"PB2"	1
308	2011	"PB2"	1
107	1968	"PB2"	1
67	1892	"PB2"	1
182	2101	"PB2"	1
125	2094	"PB2"	1
236	1813	"PB2"	1
103	1841	"PB2"	1
152	2148	"PB2"	1
63	1946	"PB2"	1
148	1956	"PB2"	1
344	1851	"PB2"	1
59	1932	"PB2"	1
224	1813	"PB2"	1
136	2192	"PB2"	1
318	2176	"PB2"	1
245	1839	"PB2"	1
183	1832	"PB2"	1
253	2006	"PB2"	1
304	2192	"PB2"	1
53	2026	"PB2"	1
164	2169	"PB2"	1
310	1929	"PB2"	1
321	1861	"PB2"	1
100	1928	"PB2"	1
321	1957	"PB2"	1
82	2118	"PB2"	1
56	1988	"PB2"	1
112	2090	"PB2"	1
138	1919	"PB2"	1
350	1799	"PB2"	1
185	2191	"PB2"	1
211	1925	"PB2"	1
368	1983	"PB2"	1
271	1891	"PB2"	1
60	1995	"PB2"	1
340	2102	"PB2"	1
144	1980	"PB2"	1
175	1888	"PB2"	1
186	2037	"PB2"	1
208	1798	"PB2"	1
79	1869	"PB2"	1
274	1975	"PB2"	1
284	2057	"PB2"	1
392	1824	"PB2"	1
204	2096	"PB2"	1
169	2188	"PB2"	1
342	1923	"PB2"	1
345	2134	"PB2"	1
278	1871	"PB2"	1
287	2083	"PB2"	1
385	2152	"PB2"	1
295	2070	"PB2"	1
79	1971	"PB2"	1
246	2187	"PB2"	1
109	1838	"PB2"	1
357	1937	"PB2"	1
310	2007	"PB2"	1
257	2034	"PB2"	1
304	1942	"PB2"	1
50	2037	"PB2"	1
160	2003	"PB2"	1
251	1808	"PB2"	1
310	2151	"PB2"	1
79	1885	"PB2"	1
319	1958	"PB2"	1
245	2133	"PB2"	1
54	2142	"PB2"	1
254	1852	"PB2"	1
233	1982	"PB2"	1
65	1842	"PB2"	1
322	1898	"PB2"	1
342	1861	"PB2"	1
201	2148	"PB2"	1
243	1958	"PB2"	1
168	1922	"PB2"	1
328	2118	"PB2"	1
232	2181	"PB2"	1
53	1867	"PB2"	1
266	1934	"PB2"	1
63	2031	"PB2"	1
219	2001	"PB2"	1
317	2038	"PB2"	1
216	2088	"PB2"	1
55	2179	"PB2"	1
281	2158	"PB2"	1
104	2126	"PB2"	1
104	1873	"PB2"	1
169	1849	"PB2"	1
296	1842	"PB2"	1
225	1866	"PB2"	1
119	1932	"PB2"	1
381	2080	"PB2"	1
52	2173	"PB2"	1
251	2049	"PB2"	1
387	2119	"PB2"	1
354	1809	"PB2"	1
266	2059	"PB2"	1
184	1838	"PB2"	1
332	2169	"PB2"	1
377	2148	"PB2"	1
155	1946	"PB2"	1
243	1918	"PB2"	1
255	1908	"PB2"	1
305	2115	"PB2"	1
136	2160	"PB2"	1
187	1915	"PB2"	1
249	1841	"PB2"	1
319	2009	"PB2"	1
94	1987	"PB2"	1
278	1903	"PB2"	1
382	2084	"PB2"	1
116	2019	"PB2"	1
93	1942	"PB2"	1
262	1881	"PB2"	1
135	1943	"PB2"	1
357	1968	"PB2"	1
79	2068	"PB2"	1
66	2095	"PB2"	1
392	2019	"PB2"	1
382	2079	"PB2"	1
333	2055	"PB2"	1
343	1981	"PB2"	1
258	1979	"PB2"	1
274	1810	"PB2"	1
60	1824	"PB2"	1
254	2068	"PB2"	1
388	2027	"PB2"	1
309	1985	"PB2"	1
178	2135	"PB2"	1
367	2033	"PB2"	1
76	2197	"PB2"	1
156	1799	"PB2"	1
204	2197	"PB2"	1
250	2059	"PB2"	1
220	2114	"PB2"	1
94	1934	"PB2"	1
379	2122	"PB2"	1
376	1831	"PB2"	1
272	2194	"PB2"	1
303	2043	"PB2"	1
387	1854	"PB2"	1
375	1908	"PB2"	1
229	2172	"PB2"	1
111	2090	"PB2"	1
138	1981	"PB2"	1
343	2038	"PB2"	1
294	1874	"PB2"	1
170	2031	"PB2"	1
186	2030	"PB2"	1
365	1995	"PB2"	1
71	1872	"PB2"	1
275	2100	"PB2"	1
107	2054	"PB2"	1
243	2110	"PB2"	1
277	2101	"PB2"	1
190	2172	"PB2"	1
198	1971	"PB2"	1
288	1800	"PB2"	1
66	2069	"PB2"	1
365	2164	"PB2"	1
301	1895	"PB2"	1
87	1840	"PB2"	1
182	1856	"PB2"	1
279	1967	"PB2"	1
86	2057	"PB2"	1
382	2072	"PB2"	1
218	1866	"PB2"	1
76	1851	"PB2"	1
301	2168	"PB2"	1
245	2196	"PB2"	1
285	2122	"PB2"	1
100	2155	"PB2"	1
128	1871	"PB2"	1
347	2085	"PB2"	1
119	2156	"PB2"	1
303	1904	"PB2"	1
328	1921	"PB2"	1
197	1986	"PB2"	1
109	2170	"PB2"	1
285	1800	"PB2"	1
182	1884	"PB2"	1
144	1827	"PB2"	1
281	1967	"PB2"	1
176	2098	"PB2"	1
379	2018	"PB2"	1
64	2154	"PB2"	1
125	1816	"PB2"	1
143	2166	"PB2"	1
300	2094	"PB2"	1
56	2088	"PB2"	1
327	1801	"PB2"	1
366	1950	"PB2"	1
82	1837	"PB2"	1
54	1982	"PB2"	1
397	1997	"PB2"	1
242	1922	"PB2"	1
380	2170	"PB2"	1
272	2185	"PB2"	1
288	2061	"PB2"	1
307	2090	"PB2"	1
168	1871	"PB2"	1
299	2150	"PB2"	1
138	2039	"PB2"	1
55	1967	"PB2"	1
269	2052	"PB2"	1
386	1848	"PB2"	1
96	2195	"PB2"	1
216	2093	"PB2"	1
102	2048	"PB2"	1
217	2123	"PB2"	1
373	2075	"PB2"	1
190	1893	"PB2"	1
364	1973	"PB2"	1
100	2167	"PB2"	1
91	2105	"PB2"	1
245	2058	"PB2"	1
153	2108	"PB2"	1
166	2074	"PB2"	1
122	2122	"PB2"	1
388	2089	"PB2"	1
88	1821	"PB2"	1
88	1845	"PB2"	1
152	2114	"PB2"	1
215	2156	"PB2"	1
283	1955	"PB2"	1
113	1952	"PB2"	1
200	2118	"PB2"	1
328	1995	"PB2"	1
358	1939	"PB2"	1
364	1892	"PB2"	1
87	1930	"PB2"	1
315	2185	"PB2"	1
213	1971	"PB2"	1
150	2057	"PB2"	1
98	1931	"PB2"	1
261	1928	"PB2"	1
163	1958	"PB2"	1
279	1806	"PB2"	1
331	2085	"PB2"	1
136	2178	"PB2"	1
298	2197	"PB2"	1
347	2137	"PB2"	1
182	2134	"PB2"	1
89	2086	"PB2"	1
55	2114	"PB2"	1
